ad,word,tag
1b169625267194762,!,O
1b169625267194762,Апартамента,O
1b169625267194762,е,O
1b169625267194762,с,O
1b169625267194762,площ,O
1b169625267194762,от,O
1b169625267194762,60,B-QUANTITY
1b169625267194762,кв,I-QUANTITY
1b169625267194762,.,I-QUANTITY
1b169625267194762,м,I-QUANTITY
1b169625267194762,.,I-QUANTITY
1b169625267194762,и,O
1b169625267194762,се,O
1b169625267194762,намира,O
1b169625267194762,на,O
1b169625267194762,първи,B-ORDINAL
1b169625267194762,жилищен,O
1b169625267194762,етаж,O
1b169625267194762,в,O
1b169625267194762,пет,B-CARDINAL
1b169625267194762,етажна,O
1b169625267194762,тухлена,O
1b169625267194762,сграда,O
1b169625267194762,от,O
1b169625267194762,2003,B-DATE
1b169625267194762,година,I-DATE
1b169625267194762,.,O
1b169625267194762,Жилището,O
1b169625267194762,има,O
1b169625267194762,следното,O
1b169625267194762,функционално,O
1b169625267194762,разпределение,O
1b169625267194762,:,O
1b169625267194762,Хол,O
1b169625267194762,",",O
1b169625267194762,спалня,O
1b169625267194762,",",O
1b169625267194762,кухня,O
1b169625267194762,",",O
1b169625267194762,баня,O
1b169625267194762,с,O
1b169625267194762,тоалетна,O
1b169625267194762,",",O
1b169625267194762,дълга,O
1b169625267194762,тераса,O
1b169625267194762,пред,O
1b169625267194762,хола,O
1b169625267194762,и,O
1b169625267194762,спалнята,O
1b169625267194762,.,O
1b169625267194762,Апартамента,O
1b169625267194762,е,O
1b169625267194762,основно,O
1b169625267194762,ремонтиран,O
1b169625267194762,:,O
1b169625267194762,PVC,O
1b169625267194762,дограма,O
1b169625267194762,",",O
1b169625267194762,под,O
1b169625267194762,на,O
1b169625267194762,ламинат,O
1b169625267194762,",",O
1b169625267194762,стени,O
1b169625267194762,на,O
1b169625267194762,латекс,O
1b169625267194762,",",O
1b169625267194762,сменени,O
1b169625267194762,радиатори,O
1b169625267194762,.,O
1b169625267194762,Отопление,O
1b169625267194762,ТЕЦ,O
1b169625267194762,.,O
1b169625267194762,Контролиран,O
1b169625267194762,достъп,O
1b169625267194762,",",O
1b169625267194762,прекрасни,O
1b169625267194762,общи,O
1b169625267194762,част,O
1b169504140474042,Продава,O
1b169504140474042,апартамент,O
1b169504140474042,в,O
1b169504140474042,Център,B-FAC
1b169504140474042,.,O
1b169504140474042,Прекрасно,O
1b169504140474042,АТЕЛИЕ,O
1b169504140474042,както,O
1b169504140474042,за,O
1b169504140474042,живеене,O
1b169504140474042,",",O
1b169504140474042,така,O
1b169504140474042,и,O
1b169504140474042,за,O
1b169504140474042,инвестиция,O
1b169504140474042,",",O
1b169504140474042,находящо,O
1b169504140474042,се,O
1b169504140474042,на,O
1b169504140474042,ул,O
1b169504140474042,.,B-FAC
1b169504140474042,Царибродска,I-FAC
1b169504140474042,и,O
1b169504140474042,бул,O
1b169504140474042,.,B-FAC
1b169504140474042,Тодор,I-FAC
1b169504140474042,Александров,I-FAC
1b169504140474042,",",O
1b169504140474042,в,O
1b169504140474042,тухлена,O
1b169504140474042,кооперация,O
1b169504140474042,а,O
1b169504140474042,акт,O
1b169504140474042,16,B-CARDINAL
1b169504140474042,.,O
1b169504140474042,Юг,O
1b169504140474042,/,O
1b169504140474042,запад,O
1b169504140474042,изложение,O
1b169504140474042,",",O
1b169504140474042,отопление,O
1b169504140474042,на,O
1b169504140474042,ток,O
1b169504140474042,",",O
1b169504140474042,ЧЖП,O
1b169504140474042,54,B-QUANTITY
1b169504140474042,м,I-QUANTITY
1b169504140474042,.,I-QUANTITY
1b169504140474042,кв,I-QUANTITY
1b169504140474042,.,O
1b169504140474042,Жилището,O
1b169504140474042,се,O
1b169504140474042,продава,O
1b169504140474042,обзаведено,O
1b169504140474042,и,O
1b169504140474042,се,O
1b169504140474042,състои,O
1b169504140474042,от,O
1b169504140474042,:,O
1b169504140474042,кухня,O
1b169504140474042,",",O
1b169504140474042,спалня,O
1b169504140474042,",",O
1b169504140474042,баня,O
1b169504140474042,с,O
1b169504140474042,тоалетна,O
1b169504140474042,и,O
1b169504140474042,голяма,O
1b169504140474042,тераса,O
1b169504140474042,.,O
1b169504140474042,За,O
1b169504140474042,повече,O
1b169504140474042,информация,O
1b169504140474042,:,O
1b169504140474042,Димо,B-PERSON
1b169504140474042,Точков,I-PERSON
1b169504140474042,:,O
1b169504140474042,0886505060,O
1b168864930890939,Продава,O
1b168864930890939,апартамент,O
1b168864930890939,в,O
1b168864930890939,Център,B-GPE
1b168864930890939,.,O
1b168864930890939,Двустаен,O
1b168864930890939,апартамент,O
1b168864930890939,със,O
1b168864930890939,застроена,O
1b168864930890939,площ,O
1b168864930890939,от,O
1b168864930890939,71,B-QUANTITY
1b168864930890939,кв,I-QUANTITY
1b168864930890939,.,I-QUANTITY
1b168864930890939,м,I-QUANTITY
1b168864930890939,.,O
1b168864930890939,Състои,O
1b168864930890939,се,O
1b168864930890939,от,O
1b168864930890939,:,O
1b168864930890939,антре,O
1b168864930890939,",",O
1b168864930890939,дневна,O
1b168864930890939,с,O
1b168864930890939,кухненски,O
1b168864930890939,бокс,O
1b168864930890939,",",O
1b168864930890939,спалня,O
1b168864930890939,;,O
1b168864930890939,баня,O
1b168864930890939,с,O
1b168864930890939,тоалетна,O
1b168864930890939,и,O
1b168864930890939,тераса,O
1b168864930890939,.,O
1b168864930890939,Гъвкави,O
1b168864930890939,схеми,O
1b168864930890939,на,O
1b168864930890939,плащане,O
1b168864930890939,.,O
1b168864930890939,В,O
1b168864930890939,близост,O
1b168864930890939,до,O
1b168864930890939,метростанция,O
1b168864930890939,.,O
1b168864930890939,Проектирана,O
1b168864930890939,е,O
1b168864930890939,с,O
1b168864930890939,функционални,O
1b168864930890939,двустайни,O
1b168864930890939,и,O
1b168864930890939,тристайни,B-CARDINAL
1b168864930890939,апартаменти,O
1b168864930890939,.,O
1b168864930890939,Изложение,O
1b168864930890939,на,O
1b168864930890939,жилищата,O
1b168864930890939,:,O
1b168864930890939,запад,O
1b168864930890939,/,O
1b168864930890939,изток,O
1b168864930890939,.,O
1b168864930890939,Хидравличен,O
1b168864930890939,пътнически,O
1b168864930890939,асансьор,O
1b168864930890939,KONE,O
1b168864930890939,.,O
1b168864930890939,Двуцветна,O
1b168864930890939,трикамерна,O
1b168864930890939,ПВЦ,O
1b168864930890939,дограма,O
1b168864930890939,с,O
1b168864930890939,троен,O
1b168864930890939,стъклопакет,O
1b168864930890939,/,O
1b168864930890939,Четири,O
1b168864930890939,сезона,O
1b168864930890939,и,O
1b168864930890939,к,O
1b168864930890939,-,O
1b168864930890939,емисионно,O
1b168864930890939,стъкло,O
1b168864930890939,/,O
1b168864930890939,.,O
1b168864930890939,Отопление,O
1b168864930890939,и,O
1b168864930890939,топла,O
1b168864930890939,вода,O
1b168864930890939,на,O
1b168864930890939,ТЕЦ,O
1b168864930890939,с,O
1b168864930890939,монтирани,O
1b168864930890939,разводки,O
1b168864930890939,за,O
1b168864930890939,климатици,O
1b168864930890939,в,O
1b168864930890939,д,O
1b168700028264101,Продава,O
1b168700028264101,апартамент,O
1b168700028264101,на,O
1b168700028264101,ул,O
1b168700028264101,.,B-FAC
1b168700028264101,Ангел,I-FAC
1b168700028264101,Кънчев,I-FAC
1b168700028264101,.,O
1b168700028264101,АСГАРД,B-ORG
1b168700028264101,ПРОПЪРТИС,I-ORG
1b168700028264101,продава,O
1b168700028264101,луксозно,O
1b168700028264101,ремонтиран,O
1b168700028264101,",",O
1b168700028264101,дизайнерски,O
1b168700028264101,обзаведен,O
1b168700028264101,апартамент,O
1b168700028264101,в,O
1b168700028264101,топцентъра,O
1b168700028264101,на,O
1b168700028264101,София,B-GPE
1b168700028264101,",",O
1b168700028264101,Жилището,O
1b168700028264101,се,O
1b168700028264101,намира,O
1b168700028264101,на,O
1b168700028264101,4,B-CARDINAL
1b168700028264101,-,I-CARDINAL
1b168700028264101,ти,I-CARDINAL
1b168700028264101,надпартерен,O
1b168700028264101,етаж,O
1b168700028264101,и,O
1b168700028264101,се,O
1b168700028264101,състои,O
1b168700028264101,от,O
1b168700028264101,дневна,O
1b168700028264101,с,O
1b168700028264101,кухненски,O
1b168700028264101,бокс,O
1b168700028264101,",",O
1b168700028264101,две,B-CARDINAL
1b168700028264101,преходни,O
1b168700028264101,спални,O
1b168700028264101,и,O
1b168700028264101,баня,O
1b168700028264101,с,O
1b168700028264101,тоалетна,O
1b168700028264101,.,O
1b168700028264101,Гледа,O
1b168700028264101,изцяло,O
1b168700028264101,към,O
1b168700028264101,тих,O
1b168700028264101,вътрешен,O
1b168700028264101,двор,O
1b168700028264101,.,O
1b168700028264101,Висок,O
1b168700028264101,клас,O
1b168700028264101,PVC,O
1b168700028264101,дограма,O
1b168700028264101,",",O
1b168700028264101,сменени,O
1b168700028264101,ВиК,O
1b168700028264101,и,O
1b168700028264101,ел,O
1b168700028264101,.,O
1b168700028264101,инсталации,O
1b168700028264101,",",O
1b168700028264101,нови,O
1b168700028264101,интериорни,O
1b168700028264101,врати,O
1b168700028264101,.,O
1b168700028264101,Прекрасни,O
1b168700028264101,довършителни,O
1b168700028264101,работи,O
1b168700028264101,",",O
1b168700028264101,оригинални,O
1b168700028264101,интериорни,O
1b168700028264101,решения,O
1b168700028264101,",",O
1b168700028264101,качествено,O
1b168700028264101,обзавеждане,O
1b168700028264101,и,O
1b168700028264101,оборудване,O
1b168700028264101,.,O
1b168700028264101,Отоплението,O
1b168700028264101,е,O
1b168700028264101,с,O
1b168700028264101,климатик,O
1b168700028264101,.,O
1b168700028264101,Топлока,O
1b167050230367310,Продава,O
1b167050230367310,апартамент,O
1b167050230367310,в,O
1b167050230367310,Център,B-ORG
1b167050230367310,.,O
1b167050230367310,Компания,O
1b167050230367310,`,O
1b167050230367310,ЕКС,B-ORG
1b167050230367310,`,I-ORG
1b167050230367310,представя,O
1b167050230367310,на,O
1b167050230367310,Вашето,O
1b167050230367310,внимание,O
1b167050230367310,двустаен,O
1b167050230367310,апартамент,O
1b167050230367310,в,O
1b167050230367310,централната,O
1b167050230367310,част,O
1b167050230367310,на,O
1b167050230367310,гр,B-GPE
1b167050230367310,.,O
1b167050230367310,София,B-GPE
1b167050230367310,.,O
1b167050230367310,МЕСТОПОЛОЖЕНИЕ,O
1b167050230367310,:,O
1b167050230367310,В,O
1b167050230367310,близост,O
1b167050230367310,до,O
1b167050230367310,метростанция,O
1b167050230367310,",",O
1b167050230367310,спирки,O
1b167050230367310,на,O
1b167050230367310,градски,O
1b167050230367310,транспорт,O
1b167050230367310,",",O
1b167050230367310,училище,O
1b167050230367310,",",O
1b167050230367310,хранителни,O
1b167050230367310,супермаркети,O
1b167050230367310,.,O
1b167050230367310,СТРОИТЕЛСТВО,O
1b167050230367310,:,O
1b167050230367310,Тухлена,O
1b167050230367310,кооперация,O
1b167050230367310,от,O
1b167050230367310,1936,B-DATE
1b167050230367310,г,O
1b167050230367310,.,O
1b167050230367310,РАЗПРЕДЕЛЕНИЕ,O
1b167050230367310,:,O
1b167050230367310,Жилището,O
1b167050230367310,разполага,O
1b167050230367310,с,O
1b167050230367310,чиста,O
1b167050230367310,жилищна,O
1b167050230367310,площ,O
1b167050230367310,от,O
1b167050230367310,60,B-QUANTITY
1b167050230367310,кв,I-QUANTITY
1b167050230367310,.,I-QUANTITY
1b167050230367310,м,I-QUANTITY
1b167050230367310,.,I-QUANTITY
1b167050230367310,разпределена,O
1b167050230367310,във,O
1b167050230367310,входно,O
1b167050230367310,антре,O
1b167050230367310,",",O
1b167050230367310,дневна,O
1b167050230367310,с,O
1b167050230367310,трапезария,O
1b167050230367310,",",O
1b167050230367310,кухня,O
1b167050230367310,",",O
1b167050230367310,спалня,O
1b167050230367310,",",O
1b167050230367310,баня,O
1b167050230367310,с,O
1b167050230367310,тоалетна,O
1b167050230367310,и,O
1b167050230367310,прилежащи,O
1b167050230367310,мазе,O
1b167050230367310,с,O
1b167050230367310,площ,O
1b167050230367310,30,B-QUANTITY
1b167050230367310,кв,I-QUANTITY
1b167050230367310,.,I-QUANTITY
1b167050230367310,м,I-QUANTITY
1b167050230367310,.,I-QUANTITY
1b167050230367310,и,O
1b167050230367310,таванско,O
1b167050230367310,помещение,O
1b167050230367310,с,O
1b167050230367310,площ,O
1b167050230367310,от,O
1b167050230367310,25,B-QUANTITY
1b167050230367310,кв,I-QUANTITY
1b167050230367310,.,I-QUANTITY
1b167050230367310,м,I-QUANTITY
1b167050230367310,.,O
1b167050230367310,СЪСТОЯНИЕ,O
1b167050230367310,:,O
1b167050230367310,За,O
1b167050230367310,рем,O
1b168786472992195,Продава,O
1b168786472992195,апартамент,O
1b168786472992195,в,O
1b168786472992195,Център,B-GPE
1b168786472992195,.,O
1b168786472992195,ОписаниеSmart,O
1b168786472992195,Brokers,O
1b168786472992195,предлага,O
1b168786472992195,ексклузивно,O
1b168786472992195,за,O
1b168786472992195,продажба,O
1b168786472992195,просторен,O
1b168786472992195,двустаен,O
1b168786472992195,апартамент,O
1b168786472992195,",",O
1b168786472992195,разположен,O
1b168786472992195,в,O
1b168786472992195,идеален,O
1b168786472992195,център,O
1b168786472992195,на,O
1b168786472992195,града,O
1b168786472992195,.,O
1b168786472992195,Жилището,O
1b168786472992195,е,O
1b168786472992195,разположено,O
1b168786472992195,на,O
1b168786472992195,последен,O
1b168786472992195,етаж,O
1b168786472992195,в,O
1b168786472992195,добре,O
1b168786472992195,построена,O
1b168786472992195,сграда,O
1b168786472992195,с,O
1b168786472992195,асансьор,O
1b168786472992195,",",O
1b168786472992195,реализирана,O
1b168786472992195,през,O
